,순위,업소명,주소,분류,합산 검색 수
16160,61,투썸플레이스전주혁신호수공원점,전북 전주시 덕진구 중동로 104-12,카페/찻집,2586
16161,62,달빛에구운고등어송천점,전북 전주시 덕진구 동부대로 1173-0,한식,2579
16162,63,금암피순대,전북 전주시 덕진구 기린대로 400-59,한식,2548
16163,64,정인가든,전북 전주시 덕진구 추천로 43-0,외국식,2441
16164,65,착한낙지덕진구직영점,전북 전주시 덕진구 송천중앙로 193-0,외국식,2412
16165,65,통집,전북 전주시 덕진구 삼송1길 35-0,한식,2412
16166,67,르노트르,전북 전주시 덕진구 초포다리로 136-0,카페/찻집,2404
16167,68,무이사회,전북 전주시 덕진구 수곡길 22-5,카페/찻집,2359
16168,69,김판쇠전주우족탕본점,전북 전주시 덕진구 태진로 132-0,한식,2297
16169,70,전주밥상다잡수소,전북 전주시 덕진구 백제대로 528-0,한식,2247
16170,71,짬뽕지존덕진점 [중식],전북 전주시 덕진구 기린대로 499-0,외국식,2220
16171,71,홍익돈까스전주호성점,전북 전주시 덕진구 동부대로 849-0,외국식,2220
16172,73,리스토란테콜리송천점,전북 전주시 덕진구 화암4길 60-0,외국식,2201
16173,74,로맨티움,전북 전주시 덕진구 가리내로 96-0,카페/찻집,2168
16174,75,아중리육전골,전북 전주시 덕진구 아중1길 24-0,한식,2162
16175,76,해이루,전북 전주시 덕진구 명륜5길 9-0,한식,2129
16176,77,등촌샤브칼국수에코시티점,전북 전주시 덕진구 백석로 202-0,한식,2110
16177,78,백두산[중식],전북 전주시 덕진구 초포다리로 170-0,외국식,2096
16178,79,소풍,전북 전주시 덕진구 정여립로 924-9,한식,2078
16179,80,진가진설렁탕전주본점,전북 전주시 덕진구 동부대로 1022-0,한식,2068
16180,81,큰집피순대,전북 전주시 덕진구 덕용4길 4-0,한식,2050
16181,82,돔베초밥아중점,전북 전주시 덕진구 아중로 231-0,외국식,2039
16182,82,메이웨이만성본점,전북 전주시 덕진구 만성북1길 24-0,외국식,2039
16183,84,진미반점[중식],전북 전주시 덕진구 명주3길 19-2,외국식,2027
16184,85,이연국수,전북 전주시 덕진구 견훤왕궁로 286-3,한식,2022
16185,86,꽃마름전주에코시티점,전북 전주시 덕진구 세병서로 22-0,외국식,1952
16186,87,솜초밥,전북 전주시 덕진구 만성북1길 25-0,외국식,1895
16187,88,판갤러리,전북 전주시 덕진구 신복로 34-24,카페/찻집,1868
16188,89,아중각[중식],전북 전주시 덕진구 석소로 92-0,외국식,1849
16189,90,경성금돼지,전북 전주시 덕진구 동가재미2길 1-0,한식,1837
16190,91,오마드,전북 전주시 덕진구 백석동로 11-0,외국식,1832
16191,92,시즈너,전북 전주시 덕진구 만성서로 121-18,외국식,1827
16192,93,미르옥만성직영점,전북 전주시 덕진구 만성서로 160-0,한식,1801
16193,94,망향비빔국수전주점,전북 전주시 덕진구 온고을로 589-0,한식,1797
16194,95,라라코스트에코시티점,전북 전주시 덕진구 세병로 174-11,외국식,1796
16195,96,돌아온떡볶이,전북 전주시 덕진구 안덕원로 53-0,간이음식,1789
16196,97,가향[중식],전북 전주시 덕진구 화암2길 10-4,외국식,1781
16197,98,고기녹소,전북 전주시 덕진구 오공로 33-14,한식,1752
16198,99,동호곱창,전북 전주시 덕진구 도당산3길 8-0,외국식,1744
16199,100,무궁화한정식[한식],전북 전주시 덕진구 권삼득로 436-0,한식,1742
16200,1,현대옥본점,전북 전주시 완산구 화산천변2길 7-4,한식,22133
16201,2,삼백집,전북 전주시 완산구 전주객사2길 22-0,한식,16084
16202,3,조점례남문피순대,전북 전주시 완산구 풍남문2길 39-0,한식,15656
16203,4,현대옥전주본점,전북 전주시 완산구 화산천변2길 7-4,한식,14698
16204,5,전주왱이콩나물국밥전문점,전북 전주시 완산구 동문길 88-0,한식,13800
16205,6,베테랑분식,전북 전주시 완산구 경기전길 135-0,한식,12547
16206,7,PNB풍년제과본점,전북 전주시 완산구 팔달로 180-0,간이음식,12379
16207,8,한국집전주본점,전북 전주시 완산구 어진길 119-0,한식,11983
16208,9,하숙영가마솥비빔밥,전북 전주시 완산구 전라감영5길 19-3,한식,10236
16209,10,아웃백스테이크하우스효자점,전북 전주시 완산구 우전로 260-0,외국식,9970
16210,11,베테랑,전북 전주시 완산구 경기전길 135-0,한식,9715
16211,12,육일식당본점,전북 전주시 완산구 천잠로 17-0,한식,9653
16212,13,베테랑신시가지점,전북 전주시 완산구 우전로 260-0,한식,9361
16213,14,이중본[중식],전북 전주시 완산구 산월2길 9-3,외국식,8194
16214,15,성미당중앙점,전북 전주시 완산구 전라감영5길 19-9,한식,8163
16215,16,한울밥상[한식],전북 전주시 완산구 기린대로 104-0,한식,8156
16216,17,스타벅스전주백제대로DT점,전북 전주시 완산구 백제대로 242-0,카페/찻집,7995
16217,18,고궁담[한식],전북 전주시 완산구 유연로 170-0,한식,7845
16218,19,스타벅스전주효천DT점,전북 전주시 완산구 천잠로 149-0,카페/찻집,7206
16219,20,솔가숯불갈비신시가지점,전북 전주시 완산구 석산2길 17-15,한식,7017
16220,21,일송정,전북 전주시 완산구 중화산로 49-0,한식,6885
16221,22,반야돌솥밥본점,전북 전주시 완산구 홍산1길 6-0,한식,6769
16222,23,에루화,전북 전주시 완산구 고사평5길 25-0,한식,6649
16223,24,스타벅스전주효자DT점,전북 전주시 완산구 용머리로 7-0,카페/찻집,6604
16224,25,네잎클로버,전북 전주시 완산구 홍산북로 23-3,간이음식,6534
16225,26,오원집본점,전북 전주시 완산구 공북로 84-0,한식,6497
16226,27,연와미당,전북 전주시 완산구 백제대로 128-0,한식,6353
16227,28,자매갈비전골,전북 전주시 완산구 기린대로 121-0,한식,6326
16228,29,SUBWAY전북도청점,전북 전주시 완산구 홍산중앙로 22-0,간이음식,6054
16229,30,장수농장,전북 전주시 완산구 홍산북로 21-7,한식,5997
16230,31,백송회관,전북 전주시 완산구 기린대로 177-0,한식,5964
16231,32,맥도날드전주효자DT점,전북 전주시 완산구 용머리로 13-0,간이음식,5875
16232,33,가족회관,전북 전주시 완산구 전라감영5길 17-0,한식,5868
16233,34,스타벅스전주신시가지점,전북 전주시 완산구 우전로 255-0,카페/찻집,5755
16234,35,맥도날드전주중화산DT점,전북 전주시 완산구 백제대로 238-0,간이음식,5570
16235,36,삼천동막걸리타운,전북 전주시 완산구,기타음식,5491
16236,37,VIPS전주점,전북 전주시 완산구 백제대로 382-0,외국식,5349
16237,38,상무초밥전주도청점,전북 전주시 완산구 홍산로 276-0,외국식,5247
16238,39,오선모옛날김밥휴업중,전북 전주시 완산구 송정1길 1-0,간이음식,5128
16239,40,동원순대집,전북 전주시 완산구 쑥고개로 391-0,한식,5124
16240,41,하늘천숯불갈비전주혁신점,전북 전주시 완산구 콩쥐팥쥐로 1599-0,한식,4896
16241,42,라루체 블랙라벨본점,전북 전주시 완산구 영선로 21-7,외국식,4845
16242,43,안심농장,전북 전주시 완산구 마전1길 12-3,한식,4834
16243,44,천년갈비,전북 전주시 완산구 중인1길 88-0,한식,4827
16244,45,스시아시타,전북 전주시 완산구 선너머2길 26-0,외국식,4759
16245,46,온담,전북 전주시 완산구 전주천동로 210-0,한식,4698
16246,47,장수버섯마을,전북 전주시 완산구 영경1길 15-0,한식,4664
16247,48,스타벅스전주평화DT점,전북 전주시 완산구 모악로 4696-0,카페/찻집,4571
16248,49,풀꽃세상,전북 전주시 완산구 우림로 1036-13,외국식,4528
16249,50,소담촌전주효자점,전북 전주시 완산구 홍산로 249-0,한식,4478
16250,51,화심순두부전주점,전북 전주시 완산구 서원로 339-0,한식,4283
16251,52,진미집본점,전북 전주시 완산구 노송여울2길 106-0,한식,4229
16252,53,전동떡갈비[한식],전북 전주시 완산구 전동성당길 66-0,한식,4208
16253,54,궁[한식],전북 전주시 완산구 천잠로 337-0,한식,4195
16254,55,맘스브레드,전북 전주시 완산구 호암로 81-0,간이음식,4155
16255,56,스타벅스전북도청점,전북 전주시 완산구 홍산중앙로 22-0,카페/찻집,4142
16256,57,현대옥남부시장점,전북 전주시 완산구 풍남문2길 63-0,한식,4093
16257,58,사랑오리,전북 전주시 완산구 쑥고개로 241-6,외국식,4078
16258,59,노벨반점[중식],전북 전주시 완산구 풍남문2길 100-0,외국식,4050
16259,60,취팔선객잔[중식],전북 전주시 완산구 우전로 336-0,외국식,4045
16260,61,화산물갈비전주본점,전북 전주시 완산구 신촌4길 19-0,한식,3892
16261,62,구프오프,전북 전주시 완산구 천경로 27-1,외국식,3890
16262,63,아리아랑[한식],전북 전주시 완산구 홍산북로 29-9,한식,3799
16263,64,올드스터프,전북 전주시 완산구 마전중앙로 4-0,카페/찻집,3758
16264,65,송가,전북 전주시 완산구 쑥고개로 217-0,한식,3659
16265,66,외할머니솜씨,전북 전주시 완산구 오목대길 81-8,카페/찻집,3639
16266,67,두거리,전북 전주시 완산구 우전로 93-0,한식,3628
16267,68,애슐리퀸즈전주STS점,전북 전주시 완산구 용머리로 45-0,외국식,3483
16268,69,참예우명품프라자도청점,전북 전주시 완산구 효자로 170-0,한식,3380
16269,70,남노갈비본점,전북 전주시 완산구 한지길 24-0,한식,3374
16270,71,아카시아,전북 전주시 완산구 마전들로 37-1,카페/찻집,3359
16271,72,풍년제과본점,전북 전주시 완산구 팔달로 145-0,간이음식,3335
16272,73,깐쇼새우,전북 전주시 완산구 화산천변1길 18-1,외국식,3334
16273,74,버거킹전주서신대광SK DT점,전북 전주시 완산구 서신로 56-0,간이음식,3273
16274,75,스타벅스전주서신점,전북 전주시 완산구 서신로 104-0,카페/찻집,3117
16275,76,스타벅스전주홍산로점,전북 전주시 완산구 홍산로 238-0,카페/찻집,3079
16276,77,스타벅스전주한옥마을점,전북 전주시 완산구 팔달로 123-0,카페/찻집,3073
16277,78,진미집전동본점,전북 전주시 완산구 전주천동로 94-0,한식,3026
16278,79,KFC전북도청점,전북 전주시 완산구 효자로 194-0,간이음식,3018
16279,80,명가등심,전북 전주시 완산구 석산1길 6-7,한식,3013
16280,81,달빛에구운고등어,전북 전주시 완산구 모악로 4700-0,한식,3011
16281,82,마시랑게,전북 전주시 완산구 전동성당길 100-0,카페/찻집,2995
16282,82,채선당플러스서신점,전북 전주시 완산구 백제대로 422-0,외국식,2995
16283,84,맥도날드전주평화DT점,전북 전주시 완산구 모악로 4758-0,간이음식,2948
16284,85,멍때리자,전북 전주시 완산구 선비로 1431-54,카페/찻집,2934
16285,86,효자문,전북 전주시 완산구 전주객사4길 43-24,한식,2908
16286,87,1964금이정,전북 전주시 완산구 홍산북로 83-17,한식,2907
16287,88,현대옥한옥마을점,전북 전주시 완산구 오목대길 66-0,한식,2864
16288,89,양반가,전북 전주시 완산구 최명희길 30-2,한식,2804
16289,90,청학동버섯전골,전북 전주시 완산구 효자로 331-0,외국식,2743
16290,91,현대옥중화산점,전북 전주시 완산구 화산천변2길 5-0,한식,2704
16291,92,또순이네집,전북 전주시 완산구 전주객사3길 11-8,한식,2654
16292,93,홍익돈까스전주효자점,전북 전주시 완산구 효자로 52-0,외국식,2646
16293,94,등촌샤브칼국수신시가지점,전북 전주시 완산구 홍산북로 29-9,외국식,2637
16294,95,청학동들깨요리,전북 전주시 완산구 백제대로 231-0,한식,2631
16295,96,가나안유황오리,전북 전주시 완산구 쑥고개로 284-48,외국식,2590
16296,97,할리스서전주DT점,전북 전주시 완산구 유연로 5-0,카페/찻집,2516
16297,98,버거킹전북도청점,전북 전주시 완산구 효자로 194-0,간이음식,2511
16298,99,귀빈갈비,전북 전주시 완산구 난전들로 156-14,한식,2471
16299,100,한옥마을중앙숯불,전북 전주시 완산구 홍산북로 23-9,한식,2465
16300,1,스타벅스전북정읍DT점,전북 정읍시 충정로 271-0,카페/찻집,11374
16301,2,전설의쌍화차거리,전북 정읍시 중앙1길 158-0,기타음식,10699
16302,3,양자강[중식],전북 정읍시 우암로 57-0,외국식,7420
16303,4,국화회관,전북 정읍시 서부로 22-0,한식,6940
16304,5,순정축협한우명품관,전북 정읍시 내장산로 14-0,한식,4879
16305,6,산외한우마을,전북 정읍시,기타음식,4515
16306,7,신가네정읍국밥본점,전북 정읍시 수성5로 19-0,한식,4051
16307,8,맥도날드전북정읍DT점,전북 정읍시 남북로 51-0,간이음식,3979
16308,9,베르데카페,전북 정읍시 정읍북로 1327-0,카페/찻집,3334
16309,10,백학정,전북 정읍시 태인로 29-3,한식,3213
16310,11,제이포렛,전북 정읍시 정읍사로 388-0,카페/찻집,3083
16311,12,갈비박스,전북 정읍시 우암로 62-0,한식,2980
16312,13,차마루,전북 정읍시 정읍남로 1377-0,카페/찻집,2686
16313,14,카페허브원,전북 정읍시 구량1길 188-23,카페/찻집,2528
16314,15,씨아전복[일식],전북 정읍시 상사2길 30-0,외국식,2518
16315,16,대일정,전북 정읍시 수학정석길 3-0,외국식,2468
16316,17,정읍한우,전북 정읍시 화평길 2-0,한식,2378
16317,18,정촌[한식],전북 정읍시 중앙1길 169-0,한식,2353
16318,19,돗가비,전북 정읍시 수성택지3길 15-0,한식,2256
16319,20,아양촌해물칼국수,전북 정읍시 송산1길 25-0,한식,2229
16320,21,포레스트베이,전북 정읍시 서당길 14-0,카페/찻집,2206
16321,22,보안식당,전북 정읍시 중앙로 95-0,한식,2077
16322,23,솜씨만두,전북 정읍시 중앙로 162-0,한식,1721
16323,24,금거북,전북 정읍시 정읍북로 665-0,한식,1689
16324,25,녹원,전북 정읍시 수성3로 43-3,카페/찻집,1611
16325,26,전복돌솥밥,전북 정읍시 금붕1길 69-8,한식,1557
16326,27,산골냉면,전북 정읍시 내장산로 16-8,한식,1500
16327,28,버거킹정읍중앙점,전북 정읍시 남북로 28-0,간이음식,1498
16328,29,모두랑쌍화탕,전북 정읍시 중앙1길 148-0,카페/찻집,1456
16329,30,이오일스페이스,전북 정읍시 내장산로 222-0,카페/찻집,1415
16330,31,쌈촌정읍점 [한식],전북 정읍시 명덕1길 71-0,한식,1412
16331,32,다래원해물칼국수,전북 정읍시 상사1길 26-0,한식,1331
16332,33,현대옥정읍점,전북 정읍시 중앙1길 15-0,한식,1292
16333,34,짚불화덕갈비정읍점,전북 정읍시 내장산로 145-0,한식,1202
16334,35,투썸플레이스정읍상동점,전북 정읍시 신경2길 22-9,카페/찻집,1199
16335,36,마리서사,전북 정읍시 수성택지4길 20-12,외국식,1175
16336,37,그해가을,전북 정읍시 내장산로 610-0,카페/찻집,1144
16337,38,산외장터한우마을,전북 정읍시 산외로 450-1,한식,1114
16338,39,옛날김밥,전북 정읍시 새암길 7-0,간이음식,950
16339,40,새재가든,전북 정읍시 백학2길 133-0,한식,869
16340,41,뚝방가든,전북 정읍시 칠보중앙로 103-31,한식,823
16341,42,조선별관,전북 정읍시 수성택지7길 16-13,한식,814
16342,43,밥보씨아전복,전북 정읍시 하신경8길 10-0,한식,792
16343,44,자양식당,전북 정읍시 수성택지7길 24-16,한식,771
16344,45,일품향[중식],전북 정읍시 관통로 54-3,외국식,743
16345,46,황금코다리정읍점,전북 정읍시 서부산업도로 420-0,한식,735
16346,47,석쇠,전북 정읍시 한솔로 10-0,한식,724
16347,48,파리바게뜨정읍수성점,전북 정읍시 수성로 44-0,간이음식,707
16348,49,풍성한숯불갈비,전북 정읍시 초산3길 3-0,한식,700
16349,50,시골삼계탕전문점,전북 정읍시 수성3로 39-7,한식,699
16350,51,옥돌생고기,전북 정읍시 명륜길 15-7,한식,683
16351,52,명성쌈밥,전북 정읍시 수성택지1길 13-16,한식,659
16352,53,롯데리아정읍점,전북 정읍시 조곡천1길 55-0,간이음식,629
16353,54,솜씨만두정읍점,전북 정읍시 중앙로 162-0,한식,621
16354,55,남미회관,전북 정읍시 명륜길 12-0,한식,613
16355,56,토지[한식],전북 정읍시 마곡로 110-12,한식,558
16356,57,도해,전북 정읍시 수성택지7길 24-15,외국식,542
16357,58,청샘골,전북 정읍시 월천길 27-1,한식,485
16358,59,더자반정읍점,전북 정읍시 내장산로 16-11,한식,479
16359,59,인사동,전북 정읍시 중앙1길 140-3,카페/찻집,479
16360,61,배스킨라빈스정읍수성점,전북 정읍시 중앙로 115-0,간이음식,467
16361,62,두승산콩마을,전북 정읍시 정문들목길 63-1,한식,432
16362,63,장서방영양갈비찜,전북 정읍시 학산로 89-93,한식,427
16363,64,단풍미인한우수성점,전북 정읍시 수성택지7길 1-0,한식,424
16364,65,명인관[한식],전북 정읍시 내장산로 941-13,한식,421
16365,66,파리바게뜨정읍터미널점,전북 정읍시 연지1길 58-0,간이음식,400
16366,67,시골밥상,전북 정읍시 중앙2길 5-0,한식,388
16367,68,도미노피자정읍점,전북 정읍시 우암로 88-0,간이음식,374
16368,69,해심원,전북 정읍시 전지길 10-0,한식,372
16369,70,파리바게뜨정읍시기제일점,전북 정읍시 조곡천1길 84-0,간이음식,367
16370,71,한오백년추어탕,전북 정읍시 명덕2길 4-0,한식,349
16371,72,정읍청국장집,전북 정읍시 정읍남로 1447-14,한식,348
16372,73,제이엘제과점,전북 정읍시 학산로 120-0,간이음식,332
16373,74,초가마당,전북 정읍시 수성3로 39-9,기타음식,330
16374,75,비원한정식[한식],전북 정읍시 서부로 40-14,한식,326
16375,76,이비가짬뽕정읍점 [중식],전북 정읍시 내장산로 15-0,외국식,312
16376,77,카페로라,전북 정읍시 벚꽃로 402-0,카페/찻집,308
16377,78,라라코스트정읍수성점,전북 정읍시 중앙로 113-0,외국식,299
16378,78,삼보숯불갈비,전북 정읍시 중앙로 158-8,한식,299
16379,78,다소니,전북 정읍시 중앙1길 173-0,카페/찻집,299
16380,81,초모,전북 정읍시 중앙1길 167-0,카페/찻집,298
16381,82,배스킨라빈스정읍상동점,전북 정읍시 충정로 85-0,간이음식,291
16382,83,서래원가든,전북 정읍시 첨단과학로 766-0,한식,289
16383,83,태평회관,전북 정읍시 내장산로 915-4,한식,289
16384,85,대일정,전북 정읍시 수학정석길 3-0,전문음식,288
16385,86,단풍장어,전북 정읍시 수성6로 51-7,외국식,287
16386,87,갈비마을,전북 정읍시 수성4로 47-9,한식,274
16387,88,더본감자탕정읍점,전북 정읍시 명덕로 10-0,한식,272
16388,89,나그맛정읍점,전북 정읍시 명덕1길 65-0,한식,271
16389,90,옥정호가든,전북 정읍시,한식,267
16390,91,거목정,전북 정읍시 충정로 229-0,한식,263
16391,92,세원해장국,전북 정읍시 수성2로 39-4,한식,252
16392,93,단풍미인한우관,전북 정읍시 첨단과학로 405-0,한식,250
16393,94,내장산한우한돈,전북 정읍시 정읍북로 626-2,한식,242
16394,94,빛가람국밥정읍첨단점,전북 정읍시 정촌1길 25-0,한식,242
16395,96,롯데리아정읍상동점,전북 정읍시 신경2길 28-0,간이음식,241
16396,97,등촌회관,전북 정읍시 수성3로 49-3,한식,235
16397,98,명문장어,전북 정읍시 수성5로 11-5,외국식,234
16398,98,삼을품은닭,전북 정읍시 용호길 19-6,한식,234
16399,98,삼일회관[한식],전북 정읍시 내장산로 930-8,한식,234
16400,1,카페기배기,전북 진안군 진성로 373-20,카페/찻집,2860
16401,2,초가정담,전북 진안군 마이산남로 213-0,한식,2113
16402,3,부뚜막가든,전북 진안군 진무로 2744-12,한식,1529
16403,4,샘터가든,전북 진안군 중앙로 99-0,한식,1292
16404,5,연꽃두부,전북 진안군 전진로 3071-21,외국식,1264
16405,6,시골순대,전북 진안군 우화2길 10-0,한식,834
16406,7,마이담,전북 진안군 전진로 1947-0,외국식,771
16407,8,월평댁,전북 진안군,한식,753
16408,9,벚꽃마을,전북 진안군 마이산남로 209-0,한식,723
16409,10,카요코코,전북 진안군 학천변길 157-0,카페/찻집,569
16410,11,카페공간153,전북 진안군 당산길 26-2,카페/찻집,511
16411,12,부뚜막,전북 진안군 진무로 2744-12,한식,467
16412,13,운일암송어횟집,전북 진안군 동상주천로 2094-53,외국식,430
16413,14,동몽원,전북 진안군 운장로 54-9,한식,363
16414,14,제일식당,전북 진안군 우화4길 2-0,한식,363
16415,16,금강참붕어,전북 진안군 금지1길 18-20,한식,334
16416,17,정원짜장[중식],전북 진안군 안용로 889-0,외국식,319
16417,18,마이산풍경식당,전북 진안군 마이산남로 194-0,한식,315
16418,19,모래재너머,전북 진안군 원세동길 7-14,외국식,314
16419,20,진미가든,전북 진안군 모래재로 726-7,한식,285
16420,21,덕봉정,전북 진안군 옛웅치길 130-3,한식,263
16421,22,파리바게뜨전북진안점,전북 진안군 진무로 1099-2,간이음식,257
16422,23,이디야커피전북진안점,전북 진안군 우화산길 9-0,카페/찻집,256
16423,24,섬바위가든,전북 진안군 안용로 910-0,외국식,254
16424,25,진안고원한국관,전북 진안군 마이산로 150-0,한식,252
16425,26,동몽원[한식],전북 진안군 운장로 54-9,한식,249
16426,27,마이산힐링하우스앤카페,전북 진안군 마이산로 228-10,카페/찻집,244
16427,28,우래한우,전북 진안군 마이산로 136-0,한식,198
16428,29,운장산가든,전북 진안군 모래재로 743-10,한식,189
16429,30,롯데리아진안점,전북 진안군 진무로 1093-0,간이음식,179
16430,31,카페운일암안단테,전북 진안군 동상주천로 1729-0,카페/찻집,175
16431,32,연꽃두부,전북 진안군 전진로 3071-21,전문음식,163
16432,33,마이산자연밥상,전북 진안군,한식,155
16433,34,시골촌가든,전북 진안군 석원로 120-0,한식,150
16434,35,오천순두부,전북 진안군 진장로 716-0,한식,146
16435,36,운일암송어횟집,전북 진안군 동상주천로 2094-53,전문음식,138
16436,37,통큰집,전북 진안군 옥수길 2-0,한식,120
16437,38,진안마이돈,전북 진안군 마이산로 134-0,한식,116
16438,39,안천각,전북 진안군 진무로 2993-0,외국식,107
16439,40,대박가든,전북 진안군 안용로 947-0,한식,101
16440,40,마이산홍삼족욕카페,전북 진안군 마이산로 130-0,카페/찻집,101
16441,42,진안관,전북 진안군 진장로 21-0,한식,94
16442,43,배스킨라빈스전북진안점,전북 진안군 진무로 1104-0,간이음식,85
16443,43,청송가든[한식],전북 진안군 직동길 8-0,한식,85
16444,45,마이산자연밥상,전북 진안군 마이산로 146-0,한식,78
16445,46,대곡산장,전북 진안군 대곡길 61-1,한식,74
16446,47,조대감네전주회관,전북 진안군 외사양길 19-0,한식,72
16447,48,황금코다리진안점,전북 진안군 전진로 2721-0,한식,71
16448,48,진안마이산장어,전북 진안군 전진로 2689-0,외국식,71
16449,50,데미샘염소전문점,전북 진안군 임진로 1370-4,한식,67
16450,51,산골어부,전북 진안군 관진로 461-0,한식,66
16451,52,행복한밥상,전북 진안군 진무로 1183-0,한식,63
16452,53,무명가든,전북 진안군 무릉로 79-21,한식,53
16453,54,운장산송어장,전북 진안군 내처사길 64-14,외국식,51
16454,55,꽃잔디밥상,전북 진안군 원연장1길 21-1,한식,50
16455,55,머우내,전북 진안군 진무로 1135-0,한식,50
16456,55,카페진안,전북 진안군 원세동길 2-0,카페/찻집,50
16457,58,롯데가든,전북 진안군 원월평길 54-0,한식,48
16458,58,수목원가든,전북 진안군 모래재로 712-0,한식,48
16459,58,정천가든,전북 진안군 봉학로 192-8,한식,48
16460,58,운장산송어장,전북 진안군 내처사길 64-14,전문음식,48
16461,62,승금가든,전북 진안군 안용로 370-0,한식,47
16462,63,마이담,전북 진안군 전진로 1947-0,전문음식,46
16463,64,백제회관,전북 진안군 마이산로 144-0,한식,45
16464,64,섬진각[중식],전북 진안군 임진로 1323-0,외국식,45
16465,64,천지가든,전북 진안군 상항길 37-0,기타음식,45
16466,67,운장산송어횟집,전북 진안군 내처사길 122-4,기타음식,43
16467,68,세계로가든,전북 진안군 전진로 2759-0,한식,39
16468,68,어우렁돌집,전북 진안군 강촌길 22-5,한식,39
16469,70,산들엄니밥상,전북 진안군 금지2길 4-4,한식,38
16470,71,국태가든,전북 진안군 외사양길 25-0,한식,35
16471,71,홍연농가맛집,전북 진안군 상평1길 8-1,한식,35
16472,73,명천식당,전북 진안군 동상주천로 1924-0,기타음식,34
16473,73,쌍암산장,전북 진안군 봉학로 308-0,한식,34
16474,73,한일관,전북 진안군 진장로 8-0,한식,34
16475,73,천지가든,전북 진안군 상항길 37-0,한식,34
16476,77,열린숯불갈비,전북 진안군 우화3길 6-0,한식,33
16477,77,데미샘가든,전북 진안군 데미샘1길 56-3,한식,33
16478,79,금수정,전북 진안군 거석길 37-0,한식,27
16479,79,백운산장,전북 진안군 백장로 489-9,한식,27
16480,81,죽산정,전북 진안군 진무로 1169-0,한식,26
16481,81,운일암일번지식당,전북 진안군 삼거길 11-0,한식,26
16482,83,벌떼가든,전북 진안군 곰티로 1299-0,한식,24
16483,83,구봉산식당,전북 진안군 정주천로 579-12,한식,24
16484,83,진안토종흑염소요리전문점,전북 진안군 곰티로 1202-122,한식,24
16485,86,섬바위가든,전북 진안군 안용로 910-0,전문음식,23
16486,87,냉천가든,전북 진안군 관마로 836-40,한식,22
16487,87,마이산등갈비골목,전북 진안군 마이산남로 213-0,기타음식,22
16488,87,승천장어,전북 진안군 외사양길 81-0,외국식,22
16489,90,정담213,전북 진안군 마이산남로 213-0,카페/찻집,21
16490,91,너도바람꽃,전북 진안군 옛웅치길 34-0,카페/찻집,20
16491,91,용담정순네식당,전북 진안군 송풍새마을길 91-0,한식,20
16492,93,금당회관,전북 진안군 마이산남로 67-0,한식,19
16493,93,삼보가든,전북 진안군 적내길 5-0,한식,19
16494,93,맞바우산장식당,전북 진안군 봉학로 314-0,한식,19
16495,96,마이향,전북 진안군 마이산남로 208-0,기타음식,18
16496,96,연보석[중식],전북 진안군 부귀로 299-0,외국식,18
16497,98,월랑정,전북 진안군 학천변길 37-10,한식,17
16498,98,한우촌,전북 진안군 대성길 8-0,한식,17
16499,98,우미촌,전북 진안군 진무로 1012-0,한식,17
16500,1,설성식당[한식],전남 강진군 병영성로 92-0,한식,9912
16501,2,다강한정식[한식],전남 강진군 중앙로 193-0,한식,4415
16502,3,예향[한식],전남 강진군 오감길 2-0,한식,3702
16503,4,청자골종가집[한식],전남 강진군 종합운동장길 106-11,한식,2940
16504,5,수인관[한식],전남 강진군 병영성로 107-10,한식,2777
16505,6,병영서가네,전남 강진군 병영성로 73-0,한식,2560
16506,7,목삼정,전남 강진군 덕남로 87-0,한식,1929
16507,8,벙커,전남 강진군 까막섬로 73-0,카페/찻집,1928
16508,9,강진만한정식[한식],전남 강진군 보은로 73-0,한식,1682
16509,10,모란한정식[한식],전남 강진군 오감길 2-0,한식,1098
16510,11,왕성식당,전남 강진군 보은로3길 45-0,한식,1039
16511,12,은행나무[한식],전남 강진군 영랑로4길 30-0,한식,994
16512,13,강진만갯벌탕,전남 강진군 동성로 16-0,한식,949
16513,14,우리식당,전남 강진군 도암중앙로 81-0,한식,927
16514,15,병영연탄불고기,전남 강진군 병영성로 87-0,한식,881
16515,16,예향[한식],전남 강진군 보은로3길 11-1,한식,862
16516,17,파리바게뜨전남강진점,전남 강진군 중앙로 104-0,간이음식,698
16517,18,해태식당[한식],전남 강진군 서성안길 6-0,한식,654
16518,19,이디야커피강진점,전남 강진군 영랑로 5-0,카페/찻집,651
16519,20,모란추어탕,전남 강진군 탑동길 5-0,한식,637
16520,21,갑진갈비,전남 강진군 중앙로 161-0,한식,545
16521,22,롯데리아강진점,전남 강진군 중앙로 88-0,간이음식,523
16522,23,청자식당,전남 강진군 칠량로 86-3,한식,500
16523,24,우아민물나라,전남 강진군 사문로 98-0,한식,436
16524,25,마량회타운,전남 강진군 미항로 136-0,외국식,423
16525,26,금두꺼비강진본점,전남 강진군 서성4길 11-0,한식,416
16526,27,목리장어센터,전남 강진군 목리길 80-0,외국식,411
16527,28,우정식당,전남 강진군 운주로 599-0,외국식,387
16528,29,백운옥판차이야기,전남 강진군 백운로 107-0,카페/찻집,372
16529,30,궁전횟집,전남 강진군 미항로 136-0,외국식,345
16530,31,시골마당,전남 강진군 송계로 829-0,한식,339
16531,32,가우도수산,전남 강진군 월곶로 476-0,한식,319
