,순위,관광지명,주소,분류,합산 검색 수
13400,1,구룡체력단련장,충남 계룡시 계룡대9로 104-0,육상레저스포츠,33021
13401,2,계룡대체력단련장,충남 계룡시 계룡대로 976-0,육상레저스포츠,25353
13402,3,계룡대쇼핑타운,충남 계룡시 신도안1길 41-0,쇼핑몰,15786
13403,4,구룡콘도,충남 계룡시 계룡대로 663-0,콘도미니엄,4973
13404,5,입암저수지,충남 계룡시,자연경관(하천/해양),4064
13405,6,계룡문화예술의전당,충남 계룡시 문화1로 13-0,공연시설,2776
13406,7,호텔계룡,충남 계룡시 계룡대로 334-0,모텔,2285
13407,8,품안콘도,충남 계룡시,콘도미니엄,2057
13408,9,무상사,충남 계룡시 향적산길 129-0,종교성지,2030
13409,10,호텔비바체,충남 계룡시 번영1길 6-17,호텔,1860
13410,11,홈플러스계룡점,충남 계룡시 계룡대로 304-0,대형마트,1814
13411,12,무궁화학습원,충남 계룡시,도시공원,1203
13412,13,더에이스호텔,충남 계룡시 계룡대로 316-0,모텔,1148
13413,14,계룡대야구장,충남 계룡시,레저스포츠시설,1053
13414,15,비너스호텔,충남 계룡시 번영1길 6-19,모텔,954
13415,16,굿타임모텔,충남 계룡시 번영1길 6-11,모텔,929
13416,17,본호텔,충남 계룡시 서금암2길 13-4,호텔,787
13417,18,한훈기념관,충남 계룡시 계룡대1로 35-0,전시시설,772
13418,19,몽이야모텔,충남 계룡시 금암로 118-7,모텔,709
13419,20,스타무인텔,충남 계룡시 금암로 118-11,모텔,674
13420,21,화이트모텔,충남 계룡시 계룡대로 327-0,모텔,619
13421,22,금아공조,충남 계룡시 제1산단로 25-16,기타쇼핑시설,535
13422,23,자바모텔,충남 계룡시 번영1길 21-0,모텔,506
13423,24,좋은날모텔,충남 계룡시 계룡대로 307-0,모텔,459
13424,25,계룡사계고택,충남 계룡시 사계로 122-4,역사유적지,427
13425,26,계룡종합운동장보조경기장,충남 계룡시 문화1로 18-19,레저스포츠시설,337
13426,27,광석낚시터,충남 계룡시 광석향한2길 58-0,수상레저스포츠,299
13427,28,유쓰펜션,충남 계룡시 입암길 218-0,펜션/민박,288
13428,29,계룡철물,충남 계룡시 금암로 166-0,기타쇼핑시설,261
13429,30,드림무인텔,충남 계룡시 번영1길 6-9,모텔,240
13430,31,오페라,충남 계룡시 금암로 130-17,모텔,237
13431,32,원오사,충남 계룡시 전원3길 32-16,종교성지,227
13432,33,호텔더존,충남 계룡시 번영1길 5-20,모텔,218
13433,34,제3정문앞벚꽃길,충남 계룡시,기타관광,178
13434,35,신신태양철물상사,충남 계룡시 계룡대로 239-0,기타쇼핑시설,170
13435,36,쏘울모텔,충남 계룡시 서금암2길 8-18,모텔,159
13436,36,태양모텔,충남 계룡시 번영1길 17-0,모텔,159
13437,38,두계사,충남 계룡시 왕대산길 100-0,종교성지,114
13438,39,계룡시생활체육공원,충남 계룡시,도시공원,98
13439,40,모텔S,충남 계룡시 번영1길 7-0,모텔,95
13440,40,지상군페스티벌,충남 계룡시,기타문화관광지,95
13441,42,두계생태공원물놀이장,충남 계룡시,테마공원,89
13442,43,두계천생태공원물놀이장,충남 계룡시,테마공원,74
13443,44,바느질공방K,충남 계룡시 번영10길 25-6,공예체험,69
13444,45,계룡세계군문화엑스포,충남 계룡시,기타문화관광지,67
13445,46,천마사,충남 계룡시 금암1길 20-0,종교성지,59
13446,47,다이소계룡점,충남 계룡시 번영로 40-0,기타쇼핑시설,58
13447,48,보현사,충남 계룡시 입암길 102-50,종교성지,45
13448,49,이케아계룡점 건축중(2023년하반기 완공예정),충남 계룡시,쇼핑몰,44
13449,49,싸이모텔,충남 계룡시 서금암2길 7-5,모텔,44
13450,51,헤븐모텔,충남 계룡시 번영1길 9-0,모텔,42
13451,52,도곡리실내야외낚시터,충남 계룡시 배울길 129-0,수상레저스포츠,41
13452,53,대원사,충남 계룡시 전원2길 47-25,종교성지,37
13453,54,호텔리어,충남 계룡시 번영1길 6-5,모텔,36
13454,55,충령탑,충남 계룡시 번영로 0-0,역사유물,35
13455,56,루나호텔,충남 계룡시 계룡대로 337-0,모텔,32
13456,57,황룡사,충남 계룡시 왕대로 118-0,종교성지,31
13457,57,향적산치유의숲,충남 계룡시 향적산길 200-0,자연공원,31
13458,59,용동저수지,충남 계룡시,자연경관(하천/해양),30
13459,60,리무진모텔,충남 계룡시 계룡대로 337-0,모텔,28
13460,61,새터산공원,충남 계룡시,도시공원,23
13461,62,계룡문,충남 계룡시,기타관광,20
13462,63,두계은농재,충남 계룡시 사계로 122-4,역사유적지,19
13463,63,장재동저수지,충남 계룡시,자연경관(하천/해양),19
13464,65,신도정,충남 계룡시,육상레저스포츠,17
13465,65,양정닭집,충남 계룡시 계백로 3114-0,시장,17
13466,67,계룡시파크골프장,충남 계룡시,육상레저스포츠,16
13467,68,테라도자기공방,충남 계룡시 번영9길 16-0,공예체험,15
13468,69,모원재,충남 계룡시 왕대2길 6-10,역사유적지,12
13469,70,봄봄,충남 계룡시 번영1길 6-15,모텔,11
13470,70,계룡공기총사격장,충남 계룡시 신도안2길 80-0,기타레저스포츠,11
13471,72,정각사,충남 계룡시 전원로 20-0,종교성지,10
13472,73,경선정사,충남 계룡시 전원로 54-6,종교성지,9
13473,74,계룡세계군문화엑스포(비상활주로),충남 계룡시,기타문화관광지,7
13474,75,염선재,충남 계룡시 사계로1길 16-0,역사유적지,6
13475,75,종평지,충남 계룡시,자연경관(하천/해양),6
13476,75,두계근린공원,충남 계룡시 사계로9길 13-0,도시공원,6
13477,75,송은진탁구클럽,충남 계룡시 계룡대로 524-0,기타레저스포츠,6
13478,75,퍼니퍼니,충남 계룡시 번영1길 5-12,테마공원,6
13479,80,뒷골공원,충남 계룡시,도시공원,5
13480,81,호텔비너스,충남 계룡시 번영1길 6-19,모텔,4
13481,81,퀼트이야기,충남 계룡시 번영로 62-0,기타쇼핑시설,4
13482,81,서강종합상사,충남 계룡시 엄사중앙로 111-0,기타쇼핑시설,4
13483,84,천마산,충남 계룡시,자연경관(산),3
13484,84,삼미방앗간,충남 계룡시 번영3길 16-1,기타쇼핑시설,3
13485,84,계룡입암리유적공원,충남 계룡시,도시공원,3
13486,84,이심원충신정려현판,충남 계룡시 금암1길 10-0,기타관광,3
13487,84,계룡떡방아간,충남 계룡시 번영3길 24-0,기타쇼핑시설,3
13488,84,삼화페인트,충남 계룡시 번영로 73-0,기타쇼핑시설,3
13489,84,근린공원,충남 계룡시 금암로 0-0,도시공원,3
13490,84,정성인테리어,충남 계룡시 팥거리2길 14-0,기타쇼핑시설,3
13491,84,빙고샵계룡점,충남 계룡시 번영로 80-0,기타쇼핑시설,3
13492,84,입암낚시터,충남 계룡시 입암길 218-0,수상레저스포츠,3
13493,84,채원모텔,충남 계룡시 서금암2길 13-4,모텔,3
13494,1,동학사,충남 공주시 동학사1로 462-0,종교성지,126962
13495,2,마곡사,충남 공주시 마곡사로 966-0,종교성지,74414
13496,3,공산성,충남 공주시 웅진로 280-0,역사유적지,69340
13497,4,갑사,충남 공주시 갑사로 567-3,종교성지,35050
13498,5,공주산성시장,충남 공주시 용당길 20-0,시장,34458
13499,6,유구색동수국정원,충남 공주시 창말길 44-0,도시공원,31179
13500,7,국립공주박물관,충남 공주시 관광단지길 34-0,전시시설,27020
13501,8,프린세스GC,충남 공주시 방자들길 81-50,육상레저스포츠,25249
13502,9,무령왕릉,충남 공주시 왕릉로 37-0,역사유적지,23912
13503,10,공주한옥마을,충남 공주시 관광단지길 12-0,역사유적지,22062
13504,11,신원사,충남 공주시 신원사동길 1-0,종교성지,16440
13505,12,계룡산국립공원동학사지구,충남 공주시 동학사1로 327-6,자연공원,13579
13506,13,금강신관공원,충남 공주시 금벽로 368-0,도시공원,13032
13507,14,석장리박물관,충남 공주시 금벽로 990-0,전시시설,12840
13508,15,미르섬,충남 공주시 금벽로 368-0,자연경관(하천/해양),10280
13509,16,메타세콰이어길,충남 공주시,기타관광,9769
13510,17,골드리버CC,충남 공주시 신성말길 67-38,육상레저스포츠,9736
13511,18,연미산자연미술공원,충남 공주시,도시공원,8913
13512,19,호텔공주,충남 공주시 전막2길 10-6,호텔,7667
13513,20,공주산림휴양마을,충남 공주시 수원지공원길 222-0,자연공원,6934
13514,21,사계절캠핑장,충남 공주시 무드리길 64-0,캠핑,6308
13515,22,파크오브드림,충남 공주시 동학사1로 46-0,캠핑,5925
13516,23,공주시립박찬호야구장,충남 공주시 백제큰길 2425-0,레저스포츠시설,5261
13517,24,계룡산자연사박물관,충남 공주시 임금봉길 49-25,전시시설,5085
13518,25,공주잉크관광호텔,충남 공주시 전막2길 10-10,호텔,4877
13519,26,한국문화연수원,충남 공주시 마곡사로 1065-0,교육시설,4795
13520,27,호텔미인,충남 공주시 전막3길 14-0,모텔,4659
13521,28,계룡저수지,충남 공주시,자연경관(하천/해양),4457
13522,29,메가박스공주,충남 공주시 흑수골길 12-0,공연시설,4393
13523,30,공주무령왕릉과왕릉원,충남 공주시,역사유적지,4326
13524,31,노라쥬,충남 공주시 인풍태성길 12-0,테마공원,4315
13525,32,호텔금강,충남 공주시 전막2길 16-11,호텔,4140
13526,33,마루호텔,충남 공주시 전막2길 16-1,모텔,4117
13527,34,계룡산사계절펜션,충남 공주시 신원사로 430-57,펜션/민박,4057
13528,35,유구시장,충남 공주시 시장길 29-4,시장,3859
13529,36,505펜션앤키즈캠핑장,충남 공주시 호계황골길 43-0,캠핑,3793
13530,37,넘버25호텔,충남 공주시 전막1길 6-33,모텔,3705
13531,38,공주북캠프,충남 공주시 영정길 155-3,캠핑,3619
13532,39,계룡산국립공원갑사지구,충남 공주시 갑사로 519-0,자연공원,3275
13533,40,호텔르네상스,충남 공주시 번영2로 8-0,모텔,3196
13534,41,자연농원낚시터,충남 공주시,수상레저스포츠,3133
13535,42,충청남도역사박물관,충남 공주시 국고개길 24-0,전시시설,3080
13536,43,백제문화제공주,충남 공주시 금벽로 368-0,기타문화관광지,3014
13537,44,공주공산성연지,충남 공주시,역사유적지,2939
13538,45,호텔패션,충남 공주시 번영2로 10-12,모텔,2859
13539,46,동학사벚꽃길,충남 공주시,테마공원,2820
13540,47,이안숲속,충남 공주시 수목원길 25-0,테마공원,2788
13541,48,수리치골성지,충남 공주시 용수봉갑길 544-0,역사유적지,2709
13542,49,금강온천,충남 공주시 고마나루길 51-12,웰니스관광,2688
13543,50,유구핑크뮬리정원,충남 공주시,기타관광,2644
13544,51,에이치모텔,충남 공주시 금벽로 543-0,모텔,2493
13545,52,봉원암,충남 공주시 화봉평정길 327-8,종교성지,2402
13546,53,학림사,충남 공주시 제석골길 67-0,종교성지,2393
13547,54,정안천생태공원,충남 공주시 의당로 0-0,도시공원,2342
13548,55,계룡산국립공원,충남 공주시 동학사1로 327-6,자연공원,2230
13549,56,공산성입구,충남 공주시,기타관광,2208
13550,57,수모텔,충남 공주시 전막3길 6-0,모텔,2196
13551,58,동학산장,충남 공주시 동학사1로 266-4,호텔,2183
13552,59,솔향펜션,충남 공주시 동월1길 268-6,펜션/민박,2178
13553,60,초이한옥호텔,충남 공주시 미나리1길 10-3,모텔,2139
13554,61,아이러브팜핑,충남 공주시,농/산/어촌체험,2072
13555,62,공주중동성당,충남 공주시 성당길 6-0,역사유적지,2060
13556,63,불장골저수지,충남 공주시,자연경관(하천/해양),2050
13557,64,바인밸리,충남 공주시 화봉됨박골길 55-74,캠핑,2048
13558,65,한천저수지,충남 공주시,자연경관(하천/해양),2006
13559,66,블랙펄호텔,충남 공주시 전막2길 13-0,모텔,1955
13560,67,나태주풀꽃문학관,충남 공주시 봉황로 85-12,기타문화관광지,1929
13561,68,금학생태공원,충남 공주시,도시공원,1908
13562,69,베스트필드,충남 공주시 동학사1로 65-0,캠핑,1901
13563,70,금계캠핑장,충남 공주시 문금길 86-0,기타레저스포츠,1786
13564,71,프린세스캠핑장,충남 공주시 치미마을길 74-0,캠핑,1714
13565,72,로뎀나무펜션,충남 공주시 석봉길 38-3,펜션/민박,1697
13566,73,버킹검모텔,충남 공주시 신관로 48-0,모텔,1630
13567,74,영우네캠핑장,충남 공주시 월은길 40-0,캠핑,1576
13568,75,계룡산자동차야영장,충남 공주시 동학사2로 115-16,캠핑,1564
13569,76,계룡산국립공원신원사지구,충남 공주시,자연공원,1521
13570,77,판다팜공주점,충남 공주시 번영2로 73-0,기타쇼핑시설,1517
13571,78,e편한펜션,충남 공주시 동학사2로 67-0,펜션/민박,1469
13572,79,연종캠핑장,충남 공주시 구계연종길 473-0,캠핑,1468
13573,80,봉황지낚시터,충남 공주시 반촌길 187-0,수상레저스포츠,1432
13574,81,콩모텔,충남 공주시 전막3길 18-4,모텔,1429
13575,82,계룡산도예촌,충남 공주시 도예촌길 71-24,역사유적지,1414
13576,83,임립미술관,충남 공주시 봉곡길 77-13,전시시설,1409
13577,84,공주산성시장문화공원,충남 공주시,도시공원,1395
13578,85,공주고마나루,충남 공주시,역사유적지,1373
13579,86,성곡사,충남 공주시 성곡길 371-0,종교성지,1369
13580,87,산과별캠핑장,충남 공주시 부곡산성로 187-10,캠핑,1366
13581,88,탑모텔,충남 공주시 번영2로 22-0,모텔,1335
13582,89,훼미리낚시터,충남 공주시 왕촌길 151-8,수상레저스포츠,1316
13583,90,계룡산의아침,충남 공주시 동학사2로 139-0,펜션/민박,1314
13584,91,공주석장리세계구석기축제,충남 공주시 금벽로 990-0,기타문화관광지,1313
13585,92,계룡산글램핑동월숲,충남 공주시 계룡대로 1352-0,캠핑,1303
13586,93,계룡산1박2일펜션,충남 공주시 동학사1로 236-0,펜션/민박,1263
13587,94,구룡사,충남 공주시 용봉입동로 846-40,종교성지,1245
13588,95,동학사계곡,충남 공주시,자연경관(산),1238
13589,96,계룡산갑사유스호스텔,충남 공주시 갑사로 458-4,호스텔,1230
13590,97,뮤모텔,충남 공주시 시목길 49-0,모텔,1219
13591,98,더쉼펜션,충남 공주시 동학사1로 242-0,펜션/민박,1206
13592,99,앙상블모텔,충남 공주시 전막1길 6-35,모텔,1191
13593,100,계룡산동학사스타펜션,충남 공주시 동학사1로 228-7,펜션/민박,1189
13594,1,금산인삼약령시장,충남 금산군 인삼약초로 33-0,시장,32715
13595,2,월영산출렁다리,충남 금산군,기타관광,24561
13596,3,하늘물빛정원,충남 금산군 검한1길 156-0,농/산/어촌체험,22879
13597,4,에딘버러CC,충남 금산군,육상레저스포츠,14816
13598,5,남이자연휴양림,충남 금산군,자연공원,6830
13599,6,적벽강,충남 금산군,기타관광,6252
13600,7,칠백의총,충남 금산군 의총길 50-0,역사유적지,5005
13601,8,스테이인터뷰금산,충남 금산군 휴양림로 2423-0,펜션/민박,4399
13602,9,월명동수련원,충남 금산군,육상레저스포츠,3854
13603,10,보석사,충남 금산군 보석사1길 30-0,종교성지,3492
13604,11,마달피삼육청소년수련원,충남 금산군 용화로 343-0,육상레저스포츠,3442
13605,12,적벽강오토캠핑장,충남 금산군,캠핑,3164
13606,13,금산인삼축제,충남 금산군 인삼광장로 19-0,기타문화관광지,3107
13607,14,태고사,충남 금산군 청림동로 0-0,종교성지,2987
13608,15,금빛시장,충남 금산군 건삼전길 11-0,시장,2837
13609,16,금산인삼골오토캠핑장,충남 금산군 달고개길 114-30,캠핑,2672
13610,17,금산인삼호텔,충남 금산군 인삼광장로 47-0,호텔,2603
13611,18,금산수삼시장,충남 금산군 인삼약초로 48-8,시장,2441
13612,19,청강수폭포가든,충남 금산군 청징길 64-0,펜션/민박,2222
13613,20,한마음캠핑플레이스,충남 금산군 대둔산로 206-0,캠핑,2100
13614,21,대둔산자연휴양림,충남 금산군 대둔산로 6-0,자연공원,2093
13615,22,기러기공원,충남 금산군,도시공원,2076
13616,23,아체로펜션,충남 금산군 달고개길 114-72,펜션/민박,1951
13617,24,금산산림문화타운,충남 금산군 느티골길 200-0,기타관광,1925
13618,25,금산청소년수련원,충남 금산군 용화로 343-0,육상레저스포츠,1669
13619,26,산꽃벚꽃마을오토캠핑장,충남 금산군 자진뱅이길 39-0,캠핑,1664
13620,27,하이힐무인호텔,충남 금산군 서대산로 161-0,모텔,1620
13621,28,서대산드림캠핑파크,충남 금산군 성당로 247-0,캠핑,1584
13622,29,금산인삼종합쇼핑센터,충남 금산군 인삼광장로 47-0,쇼핑몰,1499
13623,30,한마음심천캠핑장,충남 금산군 신동길 239-110,캠핑,1385
13624,31,금산역사문화박물관,충남 금산군 금산로 1575-0,전시시설,1376
13625,32,12폭포,충남 금산군 십이폭포로 0-0,자연경관(산),1342
13626,33,서대산드림리조트,충남 금산군 성당로 247-0,복합관광시설,1247
13627,34,심천레저리조트,충남 금산군 신동길 239-0,콘도미니엄,1246
13628,35,금산지구별그림책마을,충남 금산군 장대울길 52-0,기타문화관광지,1231
13629,36,금산인삼국제시장,충남 금산군 인삼약초로 45-0,시장,1211
13630,37,새천년모텔,충남 금산군 유림길 15-0,모텔,1127
13631,38,금산만악리수목원오토캠핑장,충남 금산군 초미동길 138-10,캠핑,1091
13632,39,금산약초시장,충남 금산군 비단로 144-0,시장,986
13633,40,금산국민여가오토캠핑장,충남 금산군 닥실길 16-0,캠핑,983
13634,41,개덕사,충남 금산군 개덕사길 83-0,종교성지,956
13635,42,신안사,충남 금산군 신안사로 970-0,종교성지,949
13636,43,원골유원지,충남 금산군,복합관광시설,918
13637,44,금산인삼관,충남 금산군 인삼광장로 30-0,전시시설,884
13638,45,금산세계인삼엑스포,충남 금산군,기타문화관광지,830
13639,46,체리의향기모텔,충남 금산군 진산로 130-0,모텔,773
13640,47,구만리계곡,충남 금산군 구만길 0-0,자연경관(산),732
13641,48,세븐레포츠,충남 금산군 수통3길 135-8,수상레저스포츠,721
13642,49,비단골펜션,충남 금산군 태고사로 550-24,펜션/민박,710
13643,50,화림지,충남 금산군,자연경관(하천/해양),682
13644,51,황금장,충남 금산군 인삼로 120-0,모텔,668
13645,52,애플무인텔,충남 금산군 산내로 46-0,모텔,665
13646,53,궁무인텔,충남 금산군 다복로 542-0,모텔,643
13647,54,대둔산짚핑,충남 금산군 대둔산로 8-1,기타레저스포츠,642
13648,55,숭암저수지,충남 금산군,자연경관(하천/해양),639
13649,56,서대산,충남 금산군 성당로 247-0,자연경관(산),607
13650,57,빌라드포시즌,충남 금산군 검한1길 137-8,펜션/민박,589
13651,58,자연파크여관,충남 금산군 금산로 1572-0,모텔,559
13652,59,제이모텔,충남 금산군 산내로 22-6,모텔,547
13653,60,청강수계곡,충남 금산군,자연경관(산),538
13654,61,개삼터,충남 금산군 개삼로 101-0,역사유적지,508
13655,62,남일면홍도화축제,충남 금산군 대홍로 632-8,기타문화관광지,491
13656,63,만인원두막캠핑,충남 금산군 수목로 663-0,캠핑,483
13657,64,적벽강휴양의집,충남 금산군 수통1길 17-0,펜션/민박,479
13658,65,금산보석사의은행나무,충남 금산군,역사유적지,476
13659,66,진악산광장,충남 금산군,도시공원,475
13660,67,기러기공원캠핑장,충남 금산군 낙안길 9-0,캠핑,461
13661,68,금산시네마,충남 금산군 비단로 91-0,공연시설,458
13662,69,대둔산사계절펜션,충남 금산군 을음실길 118-0,펜션/민박,446
13663,70,삼덕사,충남 금산군 만자동1길 10-0,종교성지,437
13664,71,파랑새오토캠핑장,충남 금산군 휴양림로 0-0,캠핑,433
13665,72,효심사,충남 금산군 안보광길 115-0,종교성지,430
13666,73,목소리테마파크,충남 금산군 용천로 1020-0,기타관광,426
13667,74,금산5일장,충남 금산군,시장,421
13668,75,그림이야기책펜션,충남 금산군 진산로 872-11,펜션/민박,414
13669,76,토마토모텔,충남 금산군 진산로 134-0,모텔,413
13670,77,대승불교조계종수정사,충남 금산군 두만길 101-0,종교성지,411
13671,78,물소리펜션,충남 금산군 휴양림로 2431-0,펜션/민박,403
13672,79,금산천벚꽃길,충남 금산군,기타관광,398
13673,80,진악산오토캠핑,충남 금산군 진악로 138-2,캠핑,373
13674,81,힐튼모텔,충남 금산군 금산로 1514-0,모텔,371
13675,82,세종장모텔,충남 금산군 금산로 1542-0,모텔,368
13676,83,원골힐링캠프,충남 금산군 금강로 726-0,펜션/민박,352
13677,84,청강수가든앤펜션,충남 금산군 청징길 85-0,펜션/민박,349
13678,85,적벽강노을펜션,충남 금산군 적벽강로 492-0,펜션/민박,321
13679,86,용강서원,충남 금산군 용화로 258-0,역사유적지,273
13680,87,수정낚시터,충남 금산군 군북로 1057-0,수상레저스포츠,260
13681,88,600고지전승탑,충남 금산군,역사유물,253
13682,89,은비네펜션,충남 금산군 적벽강로 577-0,펜션/민박,252
13683,90,이슬공원,충남 금산군,도시공원,242
13684,91,M할인마트,충남 금산군 하마전로 56-7,기타쇼핑시설,231
13685,92,돌바위펜션,충남 금산군 수통3길 143-0,펜션/민박,225
13686,93,지코센터,충남 금산군 농원길 163-15,펜션/민박,224
13687,94,나인무인텔,충남 금산군 산내로 42-0,모텔,223
13688,95,화이트스톤펜션,충남 금산군 복수로 468-0,펜션/민박,221
13689,96,태영민속박물관,충남 금산군 하금평촌길 26-0,전시시설,212
13690,97,조팝꽃피는마을희망센터,충남 금산군 길곡길 8-0,농/산/어촌체험,211
13691,98,소나무펜션,충남 금산군 휴양림로 2447-0,펜션/민박,210
13692,99,진산향교,충남 금산군 교촌1길 45-20,역사유적지,205
13693,100,리캠프,충남 금산군,캠핑,196
13694,1,탑정호출렁다리,충남 논산시,기타관광,67609
13695,2,탑정호,충남 논산시,자연경관(하천/해양),49195
13696,3,아리스타CC,충남 논산시 연무로 810-0,육상레저스포츠,21137
13697,4,선샤인랜드,충남 논산시 봉황로 102-0,테마공원,20430
13698,5,화지중앙시장,충남 논산시 대화로 0-0,시장,17370
13699,6,강경젓갈시장,충남 논산시,시장,16551
13700,7,온빛자연휴양림,충남 논산시,자연공원,16216
13701,8,관촉사,충남 논산시 관촉로1번길 25-0,종교성지,14039
13702,9,창공대체력단련장,충남 논산시 노성로 430-0,육상레저스포츠,13214
13703,10,반야사,충남 논산시 삼전길 104-0,종교성지,12376
13704,11,더힐CC,충남 논산시 선비로 1079-0,육상레저스포츠,11342
13705,12,탑정호수변생태공원,충남 논산시,도시공원,9419
13706,13,수락계곡,충남 논산시,자연경관(산),8362
13707,14,연산문화창고,충남 논산시 선비로231번길 28-0,기타문화관광지,6518
13708,15,쌍계사,충남 논산시 중산길 192-0,종교성지,4827
13709,16,논산시민공원,충남 논산시,도시공원,4612
13710,17,더시티호텔,충남 논산시 계백로 1008-4,호텔,4528
13711,18,미스터션샤인촬영지(선샤인랜드),충남 논산시 봉황로 102-0,기타문화관광지,4365
13712,19,레이크힐호텔,충남 논산시 탑정로 872-0,호텔,4241
13713,20,백제군사박물관,충남 논산시 충곡로 311-54,전시시설,4218
13714,21,논산명재고택,충남 논산시 노성산성길 50-0,역사유적지,4088
13715,22,옥녀봉,충남 논산시,자연경관(산),3943
13716,23,선샤인스튜디오,충남 논산시 봉황로 90-0,기타문화관광지,3885
13717,24,한밭관광농원,충남 논산시 선비로604번길 46-20,농/산/어촌체험,3676
13718,25,메가박스논산,충남 논산시 중앙로 255-0,공연시설,3294
13719,26,돈암서원,충남 논산시 임3길 26-14,역사유적지,3141
13720,27,CGV논산,충남 논산시 시민로 181-0,공연시설,2822
13721,28,홈플러스논산점,충남 논산시 시민로 187-0,대형마트,2731
13722,29,대둔산빌리지,충남 논산시 수락계곡길 58-0,펜션/민박,2711
13723,30,연산나그네캠핑장,충남 논산시 선비로866번길 166-4,캠핑,2668
13724,31,개태사,충남 논산시 계백로 2614-11,역사유적지,2601
13725,32,연산시장,충남 논산시 연산4길 10-7,시장,2418
13726,33,미라클모텔,충남 논산시 관촉로285번길 16-0,모텔,2414
13727,34,리버모텔,충남 논산시 해월로 226-0,모텔,2407
13728,35,연무체육공원,충남 논산시 연무로166번길 64-0,도시공원,2301
13729,36,링스모텔,충남 논산시 해월로 224-0,모텔,2109
13730,37,마운틴모텔,충남 논산시 해월로 226-1,모텔,2031
13731,38,양촌자연휴양림,충남 논산시 매죽헌로1723번길 0-0,자연공원,2026
13732,39,마음수련논산메인센터,충남 논산시 상월로 749-16,기타레저스포츠,2021
13733,40,지장정사,충남 논산시 화곡안길 103-0,종교성지,2014
13734,41,연산황산벌오토캠핑장,충남 논산시 신신양로 187-8,캠핑,1856
13735,42,견훤왕릉,충남 논산시,역사유적지,1800
13736,43,종학당(정수루_숙사),충남 논산시 종학길 39-6,역사유적지,1742
13737,44,논산베이스볼파크,충남 논산시 마봉로 237-53,레저스포츠시설,1723
13738,45,강경대흥시장,충남 논산시 계백로105번길 8-4,시장,1681
13739,46,라온빌리지펜션,충남 논산시 동안로1113번길 40-0,펜션/민박,1665
13740,47,계백장군유적지,충남 논산시,역사유적지,1664
13741,48,피크닉테마파크펜션,충남 논산시 천호4길 33-4,펜션/민박,1648
13742,49,은진미륵,충남 논산시,역사유적지,1622
13743,50,챌린지팜,충남 논산시 신화길 81-22,테마공원,1568
13744,51,대둔산수락계곡오토캠핑장,충남 논산시 수락계곡길 248-0,캠핑,1565
13745,52,별바라기캠핑펜션,충남 논산시 수락로 669-54,캠핑,1507
13746,53,조선호텔,충남 논산시 관촉로285번길 9-0,모텔,1496
13747,54,병암유원지,충남 논산시,복합관광시설,1449
13748,55,딸기향농촌테마공원,충남 논산시 부적로 665-0,농/산/어촌체험,1380
13749,56,로봇뮤지엄,충남 논산시 관촉로58번길 38-76,전시시설,1354
13750,57,KT&G상상마당논산,충남 논산시 한천길 15-20,기타문화관광지,1336
13751,58,논산1박2일펜션,충남 논산시 왕릉로 96-5,펜션/민박,1322
13752,59,논산벌곡랜드,충남 논산시 황룡재로 494-0,복합관광시설,1319
13753,60,엘리제모텔,충남 논산시 관촉로285번길 12-0,모텔,1303
13754,61,상상마당논산아트캠핑빌리지,충남 논산시 한천길 15-11,캠핑,1288
13755,62,007무인텔,충남 논산시 계백송정3길 12-18,모텔,1222
13756,63,가야펜션,충남 논산시 탑정로 1075-11,펜션/민박,1179
13757,64,미내다리,충남 논산시,기타관광,1174
13758,65,탑정호가펜션,충남 논산시 탑정로 1075-11,펜션/민박,1131
13759,66,밸리피싱,충남 논산시 덕은로 619-9,수상레저스포츠,1097
13760,67,피닉스GC,충남 논산시 선비로473번길 70-0,육상레저스포츠,1085
13761,68,테하스랜드,충남 논산시 안심로220번길 60-24,캠핑,1053
13762,69,G7무인텔,충남 논산시 득안대로 835-24,모텔,1037
13763,70,안심정사논산본찰,충남 논산시 안심로207번길 11-0,종교성지,1029
13764,71,계백장군묘,충남 논산시,역사유적지,1012
13765,72,양촌가든유원지,충남 논산시 이메길 25-0,복합관광시설,997
13766,73,논산문화원,충남 논산시 관촉로 113-16,교육시설,948
13767,74,덕바위눈썰매장,충남 논산시 선비로604번길 46-0,육상레저스포츠,945
13768,75,양촌성구랜드,충남 논산시,농/산/어촌체험,913
13769,76,호텔월,충남 논산시 관촉로285번길 11-0,모텔,900
13770,77,벌곡오토캠핑장,충남 논산시 수락로517번길 36-5,캠핑,866
13771,78,학생백화점,충남 논산시 시민로 416-1,기타쇼핑시설,846
13772,79,충남승마클럽,충남 논산시 살포재길 194-1,육상레저스포츠,843
13773,80,지중해관광농원,충남 논산시 원앙로503번길 19-14,테마공원,836
13774,81,법계사,충남 논산시 바랑산1길 224-0,종교성지,831
13775,82,연산역철도문화체험장,충남 논산시 선비로275번길 31-2,기타관광,815
13776,83,꿈꾸는시계,충남 논산시 수락로443번길 47-0,펜션/민박,809
13777,84,벤자민펜션,충남 논산시 바랑산1길 188-12,펜션/민박,803
13778,85,계룡산연화당,충남 논산시 상월로 794-51,종교성지,800
13779,86,테하스랜드,충남 논산시 득안대로 835-24,캠핑,774
13780,87,고무신무인호텔,충남 논산시 안심로277번길 8-0,모텔,766
13781,88,어울림펜션,충남 논산시 황화로 288-0,펜션/민박,751
